0.72333;0.54667;0.45667;0.023333;0.1;0.013333;0.21333;0.24667;0.073333;0.093333;0.046667;0.2;0.2;0.22333;0.24667
0.33333;0.33333;0.33333;0.33333;0.33333;0.33333;0.33333;0.5;0.5;0.5;0.5;0.33333;0.5;0.5;0.5
1.2088;1.2969;1.3219;1.3488;1.3838;1.3091;1.3261;1.3333;1.3431;1.3333;1.3333;1.3614;1.3333;1.3333;1.3333
1.5582;2.0556;2.0595;2.2574;2.1505;2.2435;2.2729;2.3256;2.4382;2.3256;2.3256;2.5424;2.4793;2.4793;2.4793
0.25333;0.3;0.35333;0.33;0.25333;0.25333;0.36;0.65333;0.61333;0.45333;0.45333;0.36333;0.30667;0.30667;0.30667
0.63333;0.44667;0.35667;0.023333;0.1;0.013333;0.076667;0.1;0.1;0.2;0.2;0.2;0.24667;0.24667;0.24667
1;1;1;0.33333;0.33333;0.33333;0.33333;0.33333;0.33333;0.5;0.5;0.5;0.5;1;1
0.5;0.5;0.5;1.245;1.3333;1.3167;1.337;1.337;1.3333;1.3375;1.4;1.3947;1.434;0.5;0.5
0.5;0.5;0.5;1.5963;1.9565;2.035;2.5367;2.6473;2.6432;2.6433;2.6448;2.6447;2.6316;0.5;0.5
0;0;0;0.26333;0.30667;0.33667;0.20333;0.20333;0.2;0.35667;0.30333;0.17667;0.12667;0;0
1;1;1;0.15;0.046667;0.05;0.096667;0.1;0.05;0.19667;0.22333;0.28667;0.31333;1;1
1;1;1;0.25;0.33333;0.33333;0.33333;0.5;0.5;0.5;0.5;0.5;0.5;1;1
0.5;0.5;0.5;1.1556;1.3107;1.3455;1.3464;1.3026;1.3525;1.3391;1.3333;1.3617;1.4444;0.5;0.5
0.5;0.5;0.5;2.2065;1.8341;1.7834;1.8913;2.0373;2.014;2.0905;2.0979;2.1729;2.0923;0.5;0.5
0;0;0;0.11;0.20667;0.20333;0.19;0.33;0.31333;0.25667;0.25333;0.21333;0.13;0;0
1;1;1;0.25;0.14667;0.15667;0.096667;0.046667;0.33667;0.34667;0.34667;0.35;0.41;1;1
1;1;1;0.25;0.33333;0.33333;0.33333;0.5;0.5;0.5;0.5;0.5;0.5;1;1
0.5;0.5;0.5;1.1556;1.3107;1.3455;1.3464;1.3026;1.3525;1.3391;1.3333;1.3617;1.4444;0.5;0.5
0.5;0.5;0.5;2.2065;1.8341;1.7834;1.8913;2.0373;2.014;2.0905;2.0979;2.1729;2.0923;0.5;0.5
0;0;0;0.11;0.20667;0.20333;0.19;0.33;0.31333;0.25667;0.25333;0.21333;0.13;0;0
1;1;1;0.25;0.14667;0.15667;0.096667;0.046667;0.33667;0.34667;0.34667;0.35;0.41;1;1
1;0.5;0.33333;0.33333;0.33333;0.33333;0.33333;0.33333;0.33333;0.5;0.5;0.5;0.5;1;1
0.5;1;1.2346;1.3333;1.3261;1.3036;1.3069;1.3276;1.3542;1.3878;1.3333;1.3333;1.434;0.5;0.5
0.5;1.4706;2.2714;2.3749;2.2846;2.3024;2.2327;2.1476;2.082;2.0979;2.0833;2.0833;2.0833;0.5;0.5
0;0.023333;0.086667;0.10667;0.10333;0.14;0.11667;0.13;0.11333;0.22667;0.15333;0.15333;0.12667;0;0
1;0.97667;0.16;0.14667;0.17333;0.2;0.18667;0.12333;0.06;0.36;0.4;0.4;0.41333;1;1
0.25;0.33333;0.33333;0.33333;0.33333;0.33333;0.25;0.5;0.25;0.5;0.5;0.5;0.5;0.5;0.33333
1.1481;1.2209;1.3112;1.3398;1.3151;1.3579;1.3065;1.2946;1.3807;1.3486;1.3611;1.3504;1.3333;1.3333;1.4026
1.1341;1.4305;1.9423;1.9718;1.9987;2.0944;2.2871;2.2059;2.2059;2.2377;2.2759;2.121;2.0979;2.0979;2.255
0.076667;0.27667;0.3;0.25667;0.25333;0.21667;0.25333;0.55667;0.42667;0.39333;0.32667;0.26333;0.25333;0.25333;0.16667
0.073333;0.65;0.013333;0.06;0.1;0.13667;0.14667;0.05;0.22333;0.24667;0.27333;0.33667;0.34667;0.34667;0.34667
0.33333;0.33333;0.33333;0.33333;0.33333;0.25;0.33333;0.33333;0.25;0.5;0.5;0.5;0.5;0.5;0.33333
1.1948;1.2209;1.3333;1.3208;1.3363;1.3613;1.3208;1.3169;1.3744;1.3333;1.3579;1.3333;1.3333;1.3571;1.3981
1.1431;1.4727;1.9961;2.1182;2.3392;2.1619;2.3627;2.3115;2.2001;2.3256;2.2674;2.2059;2.2059;2.1453;2.1626
0.12667;0.27667;0.26667;0.25333;0.25333;0.25333;0.25;0.28;0.26667;0.45333;0.43;0.40667;0.40667;0.38;0.22667
0.06;0.023333;0.086667;0.1;0.15;0.073333;0.1;0.1;0.093333;0.2;0.22333;0.24667;0.24667;0.27333;0.33667
1;1;0.5;0.33333;0.33333;0.33333;0.33333;0.33333;0.33333;0.5;0.5;0.5;0.33333;0.5;0.5
0.5;0.5;1.0526;1.2923;1.3655;1.3165;1.3375;1.3655;1.35;1.3147;1.3333;1.3878;1.3067;1.3333;1.3333
0.5;0.5;1.4706;1.4025;1.9414;2.2579;2.0915;2.1787;2.22;2.0617;1.9868;1.9868;1.6971;1.049;1.049
0;0;0.033333;0.25333;0.2;0.19;0.19;0.17667;0.15333;0.31333;0.30667;0.22667;0.12667;0.1;0.1
1;1;0.30667;0.11;0.14667;0.15;0.18667;0.14667;0.14333;0.03;0.34667;0.38667;0.41333;0.9;0.9
1;0.5;0.33333;0.33333;0.33333;0.33333;0.25;0.5;0.5;0.5;0.5;0.5;0.5;1;1
0.5;1;1.2;1.3147;1.291;1.3365;1.3423;1.3555;1.3366;1.3553;1.3659;1.3393;1.5172;0.5;0.5
0.5;1.3761;1.6064;1.9194;2.3327;2.4366;2.3601;2.1532;2.0906;2.0636;2.0378;2.0907;1.8072;0.5;0.5
0;0.023333;0.12667;0.2;0.20333;0.25667;0.29;0.47667;0.45;0.34333;0.28;0.25;0.073333;0;0
1;0.97667;0.20667;0.14;0.073333;0.083333;0.01;0.22333;0.25;0.31;0.34667;0.35;0.41333;1;1
1;1;1;0.33333;0.33333;0.33333;0.33333;0.33333;0.33333;0.5;0.5;0.5;0.5;1;1
0.5;0.5;0.5;1.2059;1.2977;1.3161;1.3375;1.3375;1.3418;1.3147;1.3659;1.3617;1.434;0.5;0.5
0.5;0.5;0.5;3.0266;3.5056;3.0711;2.745;2.7185;2.6954;2.6277;2.4041;2.4365;2.3438;0.5;0.5
0;0;0;0.073333;0.17667;0.2;0.20333;0.20333;0.20333;0.31333;0.28;0.21333;0.12667;0;0
1;1;1;0.04;0.34667;0.04;0.096667;0.12333;0.096667;0.03;0.27333;0.3;0.36;1;1
1;1;1;0.33333;0.33333;0.33333;0.33333;0.33333;0.33333;0.5;0.5;0.5;1;1;1
0.5;0.5;0.5;1.2059;1.252;1.3029;1.3506;1.3333;1.3023;1.3926;1.3333;1.3803;0.5;0.5;0.5
0.5;0.5;0.5;2.2114;3.318;3.1544;3.0739;2.8302;2.8302;2.6644;2.8302;2.9805;0.5;0.5;0.5
0;0;0;0.1;0.15;0.20333;0.19;0.15333;0.18667;0.31333;0.20667;0.16333;0;0;0
1;1;1;0.35;0.34667;0.013333;0.06;0.1;0.1;0.013333;0.24667;0.25;1;1;1
1;0.5;0.5;0.25;0.33333;0.33333;0.33333;0.5;0.5;0.5;0.5;0.5;1;1;1
0.5;1;1.2381;1.25;1.3143;1.3585;1.3333;1.3653;1.3333;1.3706;1.3333;1.3617;0.5;0.5;0.5
0.5;1.2821;1.2854;1.865;2.038;2.0194;2.1885;2.0778;1.8987;1.8987;1.8868;1.9592;0.5;0.5;0.5
0;0.023333;0.13;0.20333;0.30667;0.26667;0.25333;0.38;0.35333;0.32667;0.25333;0.21333;0;0;0
1;0.97667;0.16;0.14667;0.14667;0.14667;0.13333;0.046667;0.3;0.31333;0.34667;0.38667;1;1;1
1;1;0.5;0.33333;0.33333;0.33333;0.33333;0.33333;0.33333;0.5;0.5;0.5;0.33333;0.5;0.5
0.5;0.5;1.0526;1.2923;1.3655;1.3165;1.3375;1.3655;1.35;1.3147;1.3333;1.3878;1.3067;1.3333;1.3333
0.5;0.5;1.4706;1.4025;1.9414;2.2579;2.0915;2.1787;2.22;2.0617;1.9868;1.9868;1.6971;1.049;1.049
0;0;0.033333;0.25333;0.2;0.19;0.19;0.17667;0.15333;0.31333;0.30667;0.22667;0.12667;0.1;0.1
1;1;0.30667;0.11;0.14667;0.15;0.18667;0.14667;0.14333;0.03;0.34667;0.38667;0.41333;0.9;0.9
1;0.5;0.33333;0.33333;0.33333;0.33333;0.25;0.5;0.5;0.5;0.5;0.5;0.5;1;1
0.5;1;1.2;1.3147;1.291;1.3365;1.3423;1.3555;1.3366;1.3553;1.3659;1.3393;1.5172;0.5;0.5
0.5;1.3761;1.6064;1.9194;2.3327;2.4366;2.3601;2.1532;2.0906;2.0636;2.0378;2.0907;1.8072;0.5;0.5
0;0.023333;0.12667;0.2;0.20333;0.25667;0.29;0.47667;0.45;0.34333;0.28;0.25;0.073333;0;0
1;0.97667;0.20667;0.14;0.073333;0.083333;0.01;0.22333;0.25;0.31;0.34667;0.35;0.41333;1;1
1;1;1;0.33333;0.33333;0.33333;0.33333;0.33333;0.33333;0.5;0.5;0.5;0.5;1;1
0.5;0.5;0.5;1.2059;1.2977;1.3161;1.3375;1.3375;1.3418;1.3147;1.3659;1.3617;1.434;0.5;0.5
0.5;0.5;0.5;3.0266;3.5056;3.0711;2.745;2.7185;2.6954;2.6277;2.4041;2.4365;2.3438;0.5;0.5
0;0;0;0.073333;0.17667;0.2;0.20333;0.20333;0.20333;0.31333;0.28;0.21333;0.12667;0;0
1;1;1;0.04;0.34667;0.04;0.096667;0.12333;0.096667;0.03;0.27333;0.3;0.36;1;1
1;1;1;0.33333;0.33333;0.33333;0.33333;0.33333;0.33333;0.5;0.5;0.5;1;1;1
0.5;0.5;0.5;1.2059;1.252;1.3029;1.3506;1.3333;1.3023;1.3926;1.3333;1.3803;0.5;0.5;0.5
0.5;0.5;0.5;2.2114;3.318;3.1544;3.0739;2.8302;2.8302;2.6644;2.8302;2.9805;0.5;0.5;0.5
0;0;0;0.1;0.15;0.20333;0.19;0.15333;0.18667;0.31333;0.20667;0.16333;0;0;0
1;1;1;0.35;0.34667;0.013333;0.06;0.1;0.1;0.013333;0.24667;0.25;1;1;1
1;0.5;0.5;0.33333;0.33333;0.25;0.33333;0.33333;0.33333;0.5;0.5;0.5;0.5;1;1
0.5;1;1.2459;1.2923;1.2621;1.414;1.351;1.3026;1.3292;1.3653;1.3719;1.3393;1.4444;0.5;0.5
0.5;1.2821;1.2821;1.7682;2.014;2.0347;1.8096;1.8995;1.8166;1.8072;1.8428;1.8927;1.8914;0.5;0.5
0;0.023333;0.12667;0.16667;0.22667;0.16667;0.18667;0.17667;0.19333;0.38;0.27667;0.25;0.13;0;0
1;0.97667;0.16;0.14667;0.14667;0.18667;0.15;0.12333;0.06;0.26;0.32333;0.35;0.41;1;1
0.5;0.5;0.33333;0.33333;0.33333;0.33333;0.33333;0.5;0.5;0.5;0.5;0.5;0.5;1;1
1;1.3333;1.281;1.3455;1.3651;1.3333;1.3375;1.3068;1.3497;1.3706;1.3737;1.3333;1.5;0.5;0.5
1.3699;1.3699;1.5493;2.1915;2.742;3.088;2.8549;2.7697;2.6803;2.6316;2.5699;2.4793;2.4793;0.5;0.5
0.1;0.25333;0.29333;0.29333;0.22667;0.24667;0.20333;0.38333;0.36667;0.32667;0.22667;0.2;0.08;0;0
0.9;0.14667;0.06;0.16;0.27333;0.04;0.11;0.046667;0.18667;0.21333;0.27333;0.3;0.36;1;1
0.5;0.5;0.33333;0.33333;0.33333;0.33333;0.33333;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
1;1.3333;1.2923;1.33;1.3579;1.3;1.3309;1.3309;1.3466;1.3503;1.3333;1.337;1.3553;1.4206;2
1.1364;1.1407;2.8315;2.2473;2.1522;2.016;1.9462;1.8655;1.7497;1.7483;1.8072;1.8018;1.7485;1.8072;1.8072
0.0033333;0.053333;0.22667;0.3;0.27667;0.33;0.35333;0.60333;0.56333;0.44333;0.40667;0.40333;0.34333;0.25333;0.076667
0.99667;0.1;0.1;0.1;0.1;0.01;0.1;0.073333;0.15;0.21;0.24667;0.24667;0.26;0.32333;0.92333
1;0.33333;0.33333;0.25;0.33333;0.33333;0.33333;0.33333;0.5;0.5;0.5;0.33333;0.5;1;1
0.5;1;1.2738;1.3228;1.2911;1.3258;1.3333;1.3333;1.345;1.3333;1.4214;1.4359;1.8182;0.5;0.5
0.5;2.8865;2.3373;2.0831;1.92;1.8565;1.9179;1.79;1.7852;1.7341;1.7612;1.7632;1.7241;0.5;0.5
0;0.073333;0.23;0.25;0.30667;0.33667;0.30333;0.3;0.51333;0.45333;0.37667;0.17333;0.033333;0;0
1;0.90333;0.06;0.046667;0.046667;0.05;0.13667;0.08;0.18667;0.2;0.25;0.34;0.40667;1;1
0.5;0.5;0.5;0.33333;0.33333;0.33333;0.33333;0.33333;0.33333;0.5;0.5;0.5;0.5;0.5;0.5
1;1.1698;1.3103;1.3376;1.291;1.3086;1.3516;1.3488;1.3213;1.3366;1.3579;1.3706;1.3878;1.4074;2
1.1364;1.1394;1.1656;2.3596;2.5965;2.3093;2.0676;2.0438;1.9133;1.8928;1.8483;1.8072;1.7341;1.7598;1.8072
0.0033333;0.10333;0.19;0.21;0.28;0.34;0.34;0.28;0.24667;0.45667;0.43;0.32667;0.22667;0.12667;0.023333
0.99667;0.073333;0.05;0.05;0.046667;0.05;0.11;0.17;0.073333;0.24667;0.24667;0.28667;0.31333;0.37333;0.97667
1;0.5;0.33333;0.33333;0.33333;0.33333;0.33333;0.33333;0.33333;0.5;0.5;0.5;0.5;0.5;1
0.5;1;1.2903;1.3175;1.3585;1.3439;1.3304;1.3362;1.343;1.3469;1.3333;1.3611;1.3538;2;0.5
0.5;1.1407;1.9248;2.0518;2.2309;2.3337;2.0957;2.2076;2.2514;2.0698;1.9868;1.9868;2.0122;2.0833;0.5
0;0.073333;0.17667;0.25;0.28;0.26667;0.30333;0.30667;0.3;0.44;0.4;0.32667;0.29333;0.12333;0
1;0.92667;0.046667;0.046667;0.046667;0.086667;0.14667;0.12;0.063333;0.26;0.3;0.33667;0.34667;0.87667;1
1;0.5;0.33333;0.33333;0.33333;0.33333;0.33333;0.33333;0.5;0.5;0.5;0.5;0.5;0.5;1
0.5;1;1.2093;1.299;1.3392;1.3333;1.3516;1.2991;1.3233;1.3585;1.3614;1.3475;1.3333;2;0.5
0.5;1.2097;1.896;1.9868;2.1712;2.3543;2.3003;2.1324;2.0153;1.9868;1.9445;1.9666;1.9868;1.9868;0.5
0;0.023333;0.093333;0.21;0.28;0.30667;0.29;0.28;0.58667;0.48;0.37667;0.31667;0.30667;0.14667;0
1;0.97667;0.11;0.05;0.046667;0.046667;0.013333;0.14667;0.026667;0.26;0.3;0.33667;0.34667;0.85333;1
1;0.5;0.33333;0.33333;0.33333;0.33333;0.33333;0.33333;0.5;0.5;0.5;0.5;0.5;0.5;1
0.5;1;1.2706;1.3115;1.3714;1.3333;1.3434;1.3333;1.3258;1.3455;1.3579;1.3706;1.3585;2;0.5
0.5;1.1719;1.4741;1.8237;2.1522;2.3543;2.2954;2.2326;2.0232;1.9615;1.8483;1.8072;1.9095;1.9868;0.5
0;0.096667;0.28;0.30667;0.30667;0.30667;0.35333;0.35333;0.59;0.49333;0.43;0.32667;0.24;0.1;0
1;0.90333;0.013333;0.046667;0.046667;0.046667;0.06;0.12333;0.023333;0.24667;0.24667;0.28667;0.36;0.9;1
1;0.5;0.33333;0.33333;0.33333;0.25;0.33333;0.33333;0.5;0.5;0.5;0.5;0.5;0.5;0.5
0.5;1;1.28;1.3194;1.2966;1.342;1.3333;1.3119;1.3333;1.3689;1.3333;1.354;1.3645;1.3846;2
0.5;1.107;2.1102;2.2837;2.2465;2.1951;2.0074;1.9236;1.8987;1.8793;1.8072;1.8684;1.8712;1.7682;1.7241
0;0.046667;0.18;0.26667;0.33;0.31333;0.25333;0.27667;0.55333;0.51333;0.40667;0.36333;0.24333;0.18;0.05
1;0.95333;0.046667;0.046667;0.046667;0.013333;0.14667;0.12667;0.2;0.013333;0.24667;0.28667;0.34667;0.34667;0.95
1;0.33333;0.33333;0.33333;0.33333;0.33333;0.33333;0.33333;0.5;0.5;0.5;0.5;0.5;0.5;1
0.5;1;1.3054;1.336;1.3559;1.3362;1.3431;1.3333;1.3333;1.3486;1.4063;1.3542;1.3647;2;0.5
0.5;2.2739;2.0998;2.3442;2.2633;2.0548;1.9278;1.8549;1.8072;1.8285;1.8192;1.7903;1.8277;1.8868;0.5
0;0.12333;0.29333;0.36667;0.35333;0.30333;0.25333;0.22667;0.5;0.39333;0.3;0.21667;0.19333;0.073333;0
1;0.80333;0.01;0.046667;0.1;0.14667;0.16;0.073333;0.2;0.26;0.3;0.33667;0.36;0.92667;1
0.5;0.33333;0.25;0.33333;0.33333;0.33333;0.25;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1
1;1.0928;1.3073;1.3191;1.3184;1.3465;1.3249;1.3516;1.345;1.3469;1.3614;1.3475;1.377;2;0.5
1.1364;1.6426;2.1447;2.5195;2.4361;2.2532;2.1574;1.9435;1.8298;1.9101;1.9445;1.9666;1.9868;1.9868;0.5
0.0033333;0.10333;0.23;0.36333;0.40667;0.36667;0.35333;0.57667;0.51333;0.44;0.37667;0.31667;0.28;0.1;0
0.99667;0.073333;0.01;0.05;0.046667;0.086667;0.12;0.2;0.2;0.26;0.3;0.33667;0.36;0.9;1
0.5;0.5;0.33333;0.33333;0.33333;0.33333;0.33333;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
1.2987;1.2897;1.3137;1.3388;1.3488;1.3213;1.3651;1.2775;1.3366;1.3526;1.4;1.3333;1.3333;1.38;2
1.1992;1.1898;2.0651;2.2141;2.3841;2.2077;2.033;1.9464;1.8927;1.9552;1.8919;1.8868;1.8868;1.8502;1.8072
0.16667;0.23;0.23;0.30333;0.30333;0.3;0.24333;0.40667;0.45;0.39;0.30333;0.25333;0.25333;0.23;0.076667
0.086667;0.046667;0.06;0.046667;0.073333;0.14;0.14667;0.073333;0.25;0.29667;0.32333;0.34667;0.34667;0.34667;0.92333
1;1;1;1;1;0.5;0.25;0.33333;0.33333;0.25;0.5;0.5;0.5;0.5;0.5
0.5;0.5;0.5;0.5;0.5;1.2706;1.1771;1.3756;1.3184;1.3191;1.3921;1.3516;1.3821;1.3947;2
0.5;0.5;0.5;0.5;0.5;1.1719;1.6652;2.1955;2.4566;2.1377;2.1506;2.1809;2.1607;1.9476;1.8987
0;0;0;0;0;0.18;0.21667;0.25333;0.28667;0.26667;0.52667;0.41;0.28333;0.17667;0.05
1;1;1;1;1;0.06;0.046667;0.1;0.013333;0.12333;0.2;0.25;0.01;0.4;0.95
1;0.5;0.33333;0.33333;0.33333;0.33333;0.33333;0.33333;0.33333;0.33333;0.5;0.5;0.5;0.5;0.5
0.5;1;1.2571;1.3029;1.2936;1.336;1.3535;1.2897;1.3429;1.3138;1.3719;1.3617;1.351;1.4074;2
0.5;1.107;1.6627;2.2482;2.1766;2.0748;2.0483;2.0276;2.0305;1.988;1.9868;1.9868;1.9221;1.9868;1.9868
0;0.046667;0.14;0.21333;0.27667;0.3;0.24333;0.25333;0.26667;0.26333;0.55333;0.42667;0.34;0.25333;0.073333
1;0.95333;0.046667;0.046667;0.046667;0.04;0.11;0.14667;0.15667;0.076667;0.22333;0.28667;0.31333;0.37333;0.92667
1;1;1;1;1;1;0.33333;0.33333;0.33333;0.33333;0.33333;0.33333;0.5;0.5;0.5
0.5;0.5;0.5;0.5;0.5;0.5;1.2245;1.2527;1.3301;1.3226;1.3151;1.3462;1.3651;1.4561;2
0.5;0.5;0.5;0.5;0.5;0.5;1.5317;2.1615;2.1892;2.3405;2.0597;2.0854;2.0901;2.137;2.2059
0;0;0;0;0;0;0.15;0.20333;0.25333;0.25;0.25333;0.25333;0.43;0.27667;0.076667
1;1;1;1;1;1;0.1;0.046667;0.05;0.11;0.14667;0.093333;0.26;0.32333;0.92333
0.5;0.5;0.5;0.33333;0.33333;0.33333;0.33333;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
1;1.2308;1.2619;1.3206;1.3333;1.3074;1.342;1.35;1.3439;1.379;1.3611;1.3333;1.3333;1.4353;2
5.5556;5.1948;4.8713;2.0775;2.1127;2.0276;2.0149;1.8996;1.7447;1.7281;1.7628;1.8072;1.7341;1.728;1.7241
0.0033333;0.08;0.17667;0.26;0.3;0.34;0.4;0.63;0.56667;0.50333;0.32667;0.3;0.25333;0.20333;0.05
0.99667;0.14667;0.11333;0.1;0.1;0.01;0.086667;0.023333;0.14667;0.01;0.27333;0.3;0.3;0.32333;0.95
0.33333;0.33333;0.33333;0.33333;0.33333;0.33333;0.25;0.5;0.5;0.5;0.5;0.5;0.33333;1;1
1;1.2952;1.3224;1.3532;1.3613;1.3151;1.3153;1.3719;1.3617;1.351;1.3333;1.3621;1.8095;0.5;0.5
2.3984;2.1388;2.1395;2.1486;2.0283;2.0491;2.0118;1.9868;1.9868;1.9221;1.9868;1.9181;1.8824;0.5;0.5
0.086667;0.22667;0.28667;0.29;0.23;0.27667;0.26667;0.55333;0.42667;0.34;0.30667;0.26333;0.033333;0;0
0.84;0.073333;0.046667;0.023333;0.12333;0.013333;0.12;0.22333;0.28667;0.31333;0.34667;0.35;0.07;1;1
1;0.5;0.33333;0.33333;0.33333;0.33333;0.25;0.5;0.5;0.5;0.5;0.5;0.5;1;1
0.5;1;1.2;1.3147;1.291;1.3365;1.3423;1.3555;1.3366;1.3553;1.3659;1.3393;1.5172;0.5;0.5
